;documents;0;1;2;3;4;5;6;7
1597;J'ai les cheveux décolorés, je recherche un blond polaire voir argenté, je laisse ce soin une fois tous les 15 jours poser 20min (oui je sais, c'est bien plus que les 10min recommandé), ils ressortent déjauni et tout doux !;0.042113408508777345;0.0016923090783152043;0.0007158441605657145;0.01587542491068961;0.00014670963168221282;0.0012449995064869508;0.0007408497366386827;0.05484099030470044
1598;Il peut y avoir quelques reflets bleu ensuite, mais ça disparait vite et ce n'est pas très gênant pour moi.;0.00012461539305620012;5.282733634759858e-05;0.0;0.007484010892760966;8.398055187102398e-05;0.0005605218276580697;0.0;0.0
1599;J'en ai même acheté à ma belle-mère qui l'adore également et ne prend plus que ça.;0.0006020720927583751;0.0026333138624154923;0.00047752690511853734;0.009822745123297285;0.000781061418616164;0.003007795868177292;0.00012241953117939712;0.00026445665806090003
1600;Bref je le recommande à 100% !;0.14036657302288033;6.661288583003085e-05;0.0;0.0;0.0;0.0;0.0;0.0
1601;J'ai toujours utiliser ce liner il est top précis , ne coule pas, le pînceau est super et le liner s'enlève facilement lors du démaquillage;0.0004225253555612996;9.807331858897169e-05;0.0;0.027967902575605094;0.0;0.0012577676918899576;0.0009099303497834452;0.0
1602;Très bon produit L'Oréal, ça change complètement du gel, l'essayer c'est l'adopter. Rien de mieux pour les cheveux fins, de plus que ça reste moins agressif que les produits a base de plastique.;0.0015957010036390076;0.0006155259541051314;5.822054245886924e-05;0.015087135835692187;0.0014771220977562642;0.0031897598146527774;0.002867030706877517;0.0
1603;super shampoing  pour les cheveux blancs !!! ce produit dejauni et rend les cheveux blancs eclatants .. ...  .  .;0.0010261588284873563;0.0007657615379038322;0.0;0.01029704462274781;0.0007646746402811947;1.3359919534566355e-05;0.0031441679051442493;0.0
1604;super produit;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1605;produit top!rés naturel je le recommande fortement et en plus cela tien fort longtemps..je vais recommandé..livvré rapîdement aussi bon point;0.10195704620188904;0.00026486098588701976;0.0020969830898558742;0.0;0.0;0.0;0.0005258904787802717;0.0
1606;Produit au top;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1607;"J’ai eu la chance d’être sélectionnée par TRND pour tester la gamme Absolut Repair. L'odeur est agréable et la texture ""beurre"" fond dans les cheveux mais reste facile à rincer. Une petite dose suffit pour rendre les cheveux doux et brillants. Il faut l'appliquer à 5 cm des racines car la texture peut alourdir les cheveux si on l'applique en trop grande quantité. C'est un soin professionnel agréable à utiliser pour des cheveux lisses et faciles à coiffer. Á utiliser en complément du shampooing de la même gamme pour plus d'efficacité.";0.0008985898253747396;0.0032995110697454813;0.04695680360558705;0.08353831936567842;0.0;0.0;0.0008291701803320521;0.036975100424631334
1608;Je l'utilise depuis des années maintenant 3 gouttes sur cheveux humides avant séchage et 1 en finition les cheveux sont nourris, brillent mais pas du tout d'aspect gras ... je recommande vraiment ce produit !!!!;0.04786477407233922;0.0008993125299444031;0.001485637114738573;0.022275523327307253;0.0;0.00634906449448403;0.0;0.002956731523677342
1609;Fait beaucoup de paquets si on s'y prend mal. La brosse est un peu trop courte je trouve. Quand c'est bien posé par contre c'est magnifique.;0.0012361405170047378;0.002496847230889141;8.866266560415403e-05;0.02156005732876424;0.0007469877641822908;0.0008086003231366362;0.0;0.0009074793365166743
1610;Un tracé fin et facile à appliquer. Je ne rend plus que celui. Par contre peut s enlever en frottant les yeux en une pellicule;0.0007459376453634449;0.0002423949775521131;0.0;0.03607597826559651;0.0;0.0;0.0;0.0
1611;je suis trop contente de l'avoir trouvé sur Amazon! ce gel en spray que je ne trouve autrement que chez mon coiffeur ett vendu deux fois plus cher!;0.001181232343806135;0.006715871708745567;0.0018601739935631498;0.017294298936224292;0.002078417720508457;0.0029295129148548932;0.0009123381988946789;0.0004149613626449763
1612;très pratique à utiliser, fixe vraiment bien le cheveux, mieux qu'une laque... et on ne risque pas d'agglomérer des mèches de cheveux ensemble comme on peut le faire avec du gel en pot.;0.0012952915681383576;0.0006153590750309488;0.0;0.03272864649268698;0.0002462307317627431;0.0;0.0011534725053830514;0.0
1613;je recommande sans hésiter pour bien relever ou dispatcher des cheveux.;0.0705073907774856;0.0007269750416064046;0.0;0.0;0.0;0.0;0.00040020616252008063;0.00039254026974488504
1614;Parfait et moins cher qu en commerce;0.0;0.0002410599063507833;0.0;0.0035998869629435236;1.687611544902039e-05;0.0;0.0;0.0
1615;Le produit se présente sous la forme d'un petit flacon. Un système de pression permet de faire sortir la crème (on peut éventuellement reboucher l'ouverture avec un petit accessoire prévu à cet effet).;6.359733210805051e-05;0.00869430998022728;0.0033085699860430267;0.01296535360710553;0.0003610585399435951;0.0009648595540456662;0.0004709184707480558;0.0
1616;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1617;Le parfum est agréable et frais, comparable à un après-rasage classique. La crème pénètre très bien dans la peau si on masse énergiquement, comme préconisé. Après plusieurs jours d'utilisation, j'ai constaté que ma peau était effectivement mieux hydratée et plus élastique. L'effet bonne mine est bien présent, mais n'est-ce pas juste un trompe-l'oeil ?;0.0;0.0;0.0;0.0874271094274822;0.0;0.0;0.0;0.0030449061548164596
1618;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1619;En outre, pas d'amélioration flagrante au niveau des rides. Et on voit quand même que la crème reste un peu en surface quelques heures après l'application. En après-rasage, elle soulage assez efficacement du feu du rasoir.;0.0;0.001714889259883739;0.0011256785125315365;0.015130228834659632;9.027345801394531e-06;0.0005855837903126389;0.00013619361130439347;0.0
1620;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1621;Bref, je suis un peu mitigé concernant l'efficacité de cette crème. Je lui laisse le bénéfice du doute, mais je n'en rachèterais probablement pas.;0.0002472485282228515;0.0007266911409726476;3.79686831784311e-05;0.00870162260125625;0.0002573093018361663;0.00016068793029947503;0.0004391221929339026;0.00016419441151345124
1622;"Il ne faut pas se leurrer, si les femmes aux peaux à problèmes qui utilisent les crèmes L'Oréal depuis des décennies sont toujours soit ridées, soit boutonneuses, c'est pas pour rien hein ! ;-)";0.0009858320539375008;0.000450171533834758;0.0;0.011736958836821715;0.0006882077134301192;0.0015312816987158107;0.0014823289031383987;0.0
1623;Désolée mais à un moment donné, il faut qu'on arrête de se raconter des con...ries ! ^_^;0.0;0.0003915114023802231;0.0;0.014363115351684089;0.0;0.0015636502490141676;0.0;0.0
1624;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1625;"Bon, après ça n'empêche qu'on peut avoir envie de se ""bichonner"" de temps en temps hein dans ce monde de brutes, de se donner du rêve d'être comme sur la photo de la boîte, de se donner l'espoir que c'est ""LA"" crème qui ""CETTE FOIS-CI"" changera tout.... Terriens, je nous adore ! Tu le sais ça ? <3";0.0006045753345696348;0.0007867343143583255;0.0;0.01823833227299273;0.0037083502613446924;0.0021602746652091198;0.0;0.0
1626;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1627;"Donc si c'est ce que vous recherchez, alors cette crème, qui a une texture très pénétrante, super légère, absolument pas grasse, et qui laisse la peau toute douce (pour peu qu'elle le soit à la base mdrrr), et qui sent bon l'after shave, avec ce côté ""propre et frais"" que les femmes adorent (et je sais de quoi je parle, je suis une femme, j'ai testé cette crème quelques jours sur moi histoire de constater les ""effets"" sur une peau ""humaine"", et sur mon homme qui continue son ""traitement jeunesse"" lol), donc je disais, si vous voulez avoir cette sensation de ""prendre soin de vous grâce à l'Oréal à la rescousse"", alors vous serez content de l'avoir comme alliée dans votre SDB ! ;-)";0.0003458850966975862;0.0;0.00473556387863252;0.07721945586642419;0.0;8.801706899018602e-05;0.0;0.0007116099465435495
1628;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1629;"Et puis, vous aussi, vous le valez-bien ! ;-)";0.0;0.002887412154525684;0.001057789212737255;0.00257260198525015;0.0;7.243750631547616e-05;0.00010547871977995367;0.0006327588257966675
1630;"Le design fait bien ""Mec"", ce rouge mat et gros capuchon gris, cette inscription pour hommes ""FOR MEN"", au cas où vous auriez un doute, rassurez-vous, on est en 2018, et vous êtes dans l'air du temps.";0.0005638776535967291;0.0013585513814675138;0.0001707102503675818;0.010359905894372223;0.0005221800823975428;0.0006396810207096711;0.0015370861861401439;0.0
1631;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1632;"Niveau technique (oué je sais, on parle bien d'une crème...) : Quand on appuie sur le bouton pressoir, la crème sort doucement, on peut donc doser pour avoir une vraie petite goutte, et pas les énormes noix qu'on a souvent dans les versions femmes, histoire de nous aider à -gaspiller- heu... je veux dire finir le tube plus vite, pour vite racheter un flacon de jeunesse pour vous plaire ! ;-) (Mais... bienvenue au club maintenant... hi hi ! ^_^ ) Mais ne croyez pas à une compétition entre vous et nous hein, c'est un leurre. Le seul vrai gagnant dans tout ça, c'est l'Oréal.";0.00033413772223810393;0.002819996821112332;0.0016725257415930986;0.013158847774807567;0.000520979460354347;0.000956141702474701;0.0010814900335071316;0.0
1633;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1634;Très belle fin de journée/soirée !;0.0018571020083176656;0.0017211087070323951;0.0009665892377606404;0.017049322833400705;0.0;0.0005063024671359267;0.0;0.0
1635;E.La;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1636;Excellent produit de coiffe pour homme.;0.0004403561242765628;0.000515675576826356;0.0006806979514433023;0.0051349620482673;0.0004352064282308666;0.0003896033400574132;0.0003352613342785483;0.005215005093204538
1637;Très bonne et longue tenue.;0.0008636019907200101;0.0005317380409821674;0.0010698743671894116;0.02014114282283568;0.0;0.0035360152654659266;0.0;0.0
1638;S'élimine très facilement au lavage.;0.0010301416838384867;5.8681552869549535e-05;2.814437783731628e-05;0.0072627387245937005;0.0;0.0;0.00042006772326035177;0.00041864911741119865
1639;Je le recommande vivement !;0.164473584031558;6.437536975846109e-05;0.0;0.00018025300392573822;0.0;0.0;0.0;0.0006174427807518977
1640;Cela fait 15jours que je fais le traitement et je perds beaucoup moins mes cheveux. ...j'en suis ravie on verra le résultat dans 3 mois.;0.000721651302615602;0.0019012252631281294;0.0;0.016968044245017282;0.0028492427250094553;0.0030398588213682866;4.58196544688225e-05;0.0
1641;C’est , pour le moment, le seul déjaunissant que j’ai testé mais je ne remarque pas forcément d’efficacité mais je l’apprecie Quand même .;6.423500910836766e-05;0.0008166388783315807;0.00020889527871504468;0.008003845842275318;0.0;0.001767560583249329;0.0003163125788806559;0.0
1642;Le produit apporte bien les prestations qu'il décrit. Cela permet de repigmenter nos cheveux pour leur donner leur couleur naturelle.;0.0;0.00016645588859283907;0.0;0.019458858696823136;0.0007239172605577918;0.0017519825790324307;0.00016020891531251627;0.0
1643;Il est recommandé à ceux qui veulent que progressivement leurs cheveux gardent leur couleur naturelle.;0.06597083904625511;0.0;0.0;0.011591976608375992;0.0005176173471952462;0.0018959929943599995;0.0002944688461310046;0.0
1644;Bon produit qui sent bon apres les cheveux sont doux ne constate pas de perte ni de repousse à ce jour à voir ds le temps car mis récemment,;0.0006908217081290592;0.0016233794146463824;0.0006293600811540543;0.016679721998212414;0.000996254934918253;0.00035914798094446366;0.0;0.07492331590908902
1645;Le meilleure masque que j'ai pu avoir a ce jour;0.0003186244874058557;0.006511531837018086;0.0013607834473405292;0.0288573992883275;0.0;0.0;0.0032494005408115582;0.007072908727623617
1646;Je le recommande à toutes les femmes qui ont les cheveux abîmés par des mèches, couleurs, etc.. c'est un très bon soin et en plus il sent super bon??;0.07977148373731248;0.0020741741205554504;0.0;0.018306814578250865;0.0022135481321073373;0.0008165153194102432;0.002717747861744141;0.0015784722373359662
1647;Très bonne palette qui couvre en effet très bien les imperfections ! Couvre mieux que mon anti cernes de chez make up forever... je rachèterai sans hésiter.;0.0007451084495069068;0.0010493073063172226;0.0;0.010552609500699197;0.0002533178985144706;0.00032825544836019083;0.0009007697965586726;0.0
1648;Livraison au top reçus le jeudi au lieu du samedi et gratuitement !;0.0013348646549741154;0.0027179777238367005;0.0;0.003426112334089922;0.012554588716650078;0.0030278505669348275;0.0002523235386007669;0.0005819153723987456
1649;Le prix défis toute concurrence !;0.0;0.06878316710557368;0.0;0.0;0.0;0.0;0.0;0.0
1650;Cela fait bien 1 an que j'utilise cette cire, super pour des cheveux fin, elle donne du volume et permet de sculpter une coiffure!;0.0018318821672053205;0.0036528837715217788;0.00013346202182704702;0.03298070564666766;0.001082394048264791;0.008245944098785147;0.0010860166731255845;0.0
1651;N'hésitez plus !;0.0015797000482182045;0.0022166213529063224;0.0;0.0016232616620604932;0.0;0.0;0.0012128557002208421;0.0014205406269877762
1652;Bof camoufle peu les rougeurs attention mais bien pour les cernes. Le prix est correct mais la qualité est moyenne pas de surprise;0.00018278910645460881;0.04812342280555023;0.0;0.003122674003464622;0.0;0.0;0.08922224790719009;4.256694227464055e-05
1653;Ce mascara possède une brosse très épaisse aux poils souples.;0.0002501945508727665;0.00026803395297931155;0.0;0.007642212784401867;0.0;0.0;0.0;0.0034057498418943845
1654;Je pensais qu'elle serait peu adaptées à mes cils très longs, mais le résultat est assez incroyable. Longueur extrême, je veux mon neveu ! et sans paquet ! On voit la différence dès le premier passage, la brosse prenant bien chaque cil.;0.0011808487548444077;0.002335495504063023;0.0001324522144421874;0.026573326114547123;0.00144863195859827;0.0020047069487281106;0.0;0.0
1655;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1656;Et on peut repasser 10 fois la brosse, aucun paquet se fait entrevoir. Je n'ai rien eu à corriger, ni même de cils à séparer après une bonne dose de mascara. Bon, je l'admets, je suis un peu amoureuse de ce Mascara Paradise après ce premier test et j'espère qu'il vous comblera autant qu'il l' fait pour moi.;0.0004585435814702261;0.0008485858366954077;0.0;0.0074624002105309105;0.00015008818197797535;3.3611349170317646e-05;0.0;0.0
